law,label,work_rule,explanation_vi,price
"Điều 107. Làm thêm giờ
Thời gian làm thêm giờ là khoảng thời gian làm việc ngoài thời giờ làm việc bình thường theo quy định của pháp luật, thỏa ước lao động tập thể hoặc nội quy lao động. 
Người sử dụng lao động được sử dụng người lao động làm thêm giờ khi đáp ứng đầy đủ các yêu cầu sau đây:
a) Có sự thỏa thuận bằng văn bản hoặc bằng phương thức điện tử của người lao động; 
b) Số giờ làm thêm không vượt quá 50% số giờ làm việc bình thường trong một ngày; trường hợp áp dụng thời giờ làm việc bình thường theo tuần thì tổng số giờ làm việc bình thường và số giờ làm thêm không quá 12 giờ trong một ngày; 
c) Số giờ làm thêm không quá 40 giờ trong một tháng, trừ trường hợp người sử dụng lao động được sử dụng người lao động làm thêm không quá 200 giờ trong một năm (và trong một số ngành nghề, công việc hoặc trường hợp đặc biệt không quá 300 giờ trong một năm). 
Trong trường hợp đặc biệt do tính chất thời vụ, nguyên liệu, sản phẩm hoặc bảo vệ tính mạng, tài sản, người sử dụng lao động có quyền yêu cầu người lao động làm thêm giờ mà không bị giới hạn về số giờ làm thêm, nhưng phải báo trước và được cơ quan quản lý lao động cấp tỉnh chấp thuận.
",Exemplification,"Ví dụ: Đối với công nhân xưởng làm việc theo giờ hành chính 8 giờ/ngày, công ty chỉ bố trí làm thêm tối đa 4 giờ trong một ngày (với thỏa thuận bằng văn bản hoặc điện tử của người lao động) và không vượt quá 40 giờ làm thêm trong một tháng.","Điều khoản này đưa ra ví dụ cụ thể nằm trong phạm vi quy định của Điều 107: nêu rõ giới hạn làm thêm theo ngày (4 giờ = 50% của 8 giờ) và giới hạn theo tháng (40 giờ) cùng yêu cầu thỏa thuận bằng văn bản/điện tử. Do đó nó là sự cụ thể hóa của luật, không mở rộng hay mâu thuẫn với nội dung pháp luật.",0.0008985
"Điều 107. Làm thêm giờ
Thời gian làm thêm giờ là khoảng thời gian làm việc ngoài thời giờ làm việc bình thường theo quy định của pháp luật, thỏa ước lao động tập thể hoặc nội quy lao động. 
Người sử dụng lao động được sử dụng người lao động làm thêm giờ khi đáp ứng đầy đủ các yêu cầu sau đây:
a) Có sự thỏa thuận bằng văn bản hoặc bằng phương thức điện tử của người lao động; 
b) Số giờ làm thêm không vượt quá 50% số giờ làm việc bình thường trong một ngày; trường hợp áp dụng thời giờ làm việc bình thường theo tuần thì tổng số giờ làm việc bình thường và số giờ làm thêm không quá 12 giờ trong một ngày; 
c) Số giờ làm thêm không quá 40 giờ trong một tháng, trừ trường hợp người sử dụng lao động được sử dụng người lao động làm thêm không quá 200 giờ trong một năm (và trong một số ngành nghề, công việc hoặc trường hợp đặc biệt không quá 300 giờ trong một năm). 
Trong trường hợp đặc biệt do tính chất thời vụ, nguyên liệu, sản phẩm hoặc bảo vệ tính mạng, tài sản, người sử dụng lao động có quyền yêu cầu người lao động làm thêm giờ mà không bị giới hạn về số giờ làm thêm, nhưng phải báo trước và được cơ quan quản lý lao động cấp tỉnh chấp thuận.
",Contradictory,"Người sử dụng lao động có quyền yêu cầu người lao động làm thêm giờ bất cứ lúc nào mà không cần thỏa thuận bằng văn bản hoặc bằng phương thức điện tử, và không áp dụng bất kỳ giới hạn nào về số giờ làm thêm trong ngày, trong tháng hoặc trong năm.","Nội quy này mâu thuẫn trực tiếp với Điều 107 vì luật quy định việc làm thêm giờ phải có thỏa thuận của người lao động (khoản a) và có giới hạn về số giờ trong ngày, tháng, năm (khoản b, c), trừ một số trường hợp đặc biệt có điều kiện. Nội quy trên bỏ yêu cầu thỏa thuận và loại bỏ mọi giới hạn về thời gian làm thêm, nên không thể cùng đúng với quy định pháp luật.",0.000907
"Điều 107. Làm thêm giờ
Thời gian làm thêm giờ là khoảng thời gian làm việc ngoài thời giờ làm việc bình thường theo quy định của pháp luật, thỏa ước lao động tập thể hoặc nội quy lao động. 
Người sử dụng lao động được sử dụng người lao động làm thêm giờ khi đáp ứng đầy đủ các yêu cầu sau đây:
a) Có sự thỏa thuận bằng văn bản hoặc bằng phương thức điện tử của người lao động; 
b) Số giờ làm thêm không vượt quá 50% số giờ làm việc bình thường trong một ngày; trường hợp áp dụng thời giờ làm việc bình thường theo tuần thì tổng số giờ làm việc bình thường và số giờ làm thêm không quá 12 giờ trong một ngày; 
c) Số giờ làm thêm không quá 40 giờ trong một tháng, trừ trường hợp người sử dụng lao động được sử dụng người lao động làm thêm không quá 200 giờ trong một năm (và trong một số ngành nghề, công việc hoặc trường hợp đặc biệt không quá 300 giờ trong một năm). 
Trong trường hợp đặc biệt do tính chất thời vụ, nguyên liệu, sản phẩm hoặc bảo vệ tính mạng, tài sản, người sử dụng lao động có quyền yêu cầu người lao động làm thêm giờ mà không bị giới hạn về số giờ làm thêm, nhưng phải báo trước và được cơ quan quản lý lao động cấp tỉnh chấp thuận.
",Contrary,"Người lao động chỉ được phép làm thêm giờ khi có thỏa thuận bằng văn bản hoặc điện tử, và tổng số giờ làm thêm không vượt quá 25% số giờ làm việc bình thường trong một ngày; đồng thời không quá 20 giờ làm thêm trong một tháng.","Nội quy này mâu thuẫn với điều 107 ở mức độ về giới hạn thời gian làm thêm: pháp luật cho phép tới 50% số giờ làm việc bình thường trong một ngày và tới 40 giờ trong một tháng (với một số trường hợp mở rộng), trong khi nội quy công ty quy định mức giới hạn chặt hơn (25% trong ngày và 20 giờ/tháng). Đây là mâu thuẫn về mức độ (khắt khe hơn), không phải phủ định hoàn toàn quyền cho làm thêm giờ nên thuộc loại 'Contrary'.",0.0010582500000000002
"Điều 107. Làm thêm giờ
Thời gian làm thêm giờ là khoảng thời gian làm việc ngoài thời giờ làm việc bình thường theo quy định của pháp luật, thỏa ước lao động tập thể hoặc nội quy lao động. 
Người sử dụng lao động được sử dụng người lao động làm thêm giờ khi đáp ứng đầy đủ các yêu cầu sau đây:
a) Có sự thỏa thuận bằng văn bản hoặc bằng phương thức điện tử của người lao động; 
b) Số giờ làm thêm không vượt quá 50% số giờ làm việc bình thường trong một ngày; trường hợp áp dụng thời giờ làm việc bình thường theo tuần thì tổng số giờ làm việc bình thường và số giờ làm thêm không quá 12 giờ trong một ngày; 
c) Số giờ làm thêm không quá 40 giờ trong một tháng, trừ trường hợp người sử dụng lao động được sử dụng người lao động làm thêm không quá 200 giờ trong một năm (và trong một số ngành nghề, công việc hoặc trường hợp đặc biệt không quá 300 giờ trong một năm). 
Trong trường hợp đặc biệt do tính chất thời vụ, nguyên liệu, sản phẩm hoặc bảo vệ tính mạng, tài sản, người sử dụng lao động có quyền yêu cầu người lao động làm thêm giờ mà không bị giới hạn về số giờ làm thêm, nhưng phải báo trước và được cơ quan quản lý lao động cấp tỉnh chấp thuận.
",Subaltern,"Công ty có thể yêu cầu người lao động làm thêm giờ trong phạm vi được phép của pháp luật; tổng số giờ làm thêm tối đa áp dụng cho tất cả người lao động của công ty là không quá 200 giờ trong một năm, với điều kiện luôn có thỏa thuận bằng văn bản hoặc bằng phương thức điện tử của người lao động và tuân thủ các quy định về số giờ làm thêm theo ngày, theo tháng và thông báo, phê duyệt khi thuộc trường hợp đặc biệt.","Nội quy này mở rộng điều kiện về giới hạn giờ làm thêm so với luật: theo Điều 107, mức 200 giờ/năm chỉ được áp dụng trong một số ngành nghề, công việc hoặc trường hợp đặc biệt; nội quy lại áp dụng mức 200 giờ/năm cho tất cả người lao động của công ty. Do đó nội quy bao hàm ngược chiều so với luật (mở rộng phạm vi áp dụng của hạn mức đặc biệt), nên quan hệ là Subaltern.",0.0012465
"Điều 107. Làm thêm giờ
Thời gian làm thêm giờ là khoảng thời gian làm việc ngoài thời giờ làm việc bình thường theo quy định của pháp luật, thỏa ước lao động tập thể hoặc nội quy lao động. 
Người sử dụng lao động được sử dụng người lao động làm thêm giờ khi đáp ứng đầy đủ các yêu cầu sau đây:
a) Có sự thỏa thuận bằng văn bản hoặc bằng phương thức điện tử của người lao động; 
b) Số giờ làm thêm không vượt quá 50% số giờ làm việc bình thường trong một ngày; trường hợp áp dụng thời giờ làm việc bình thường theo tuần thì tổng số giờ làm việc bình thường và số giờ làm thêm không quá 12 giờ trong một ngày; 
c) Số giờ làm thêm không quá 40 giờ trong một tháng, trừ trường hợp người sử dụng lao động được sử dụng người lao động làm thêm không quá 200 giờ trong một năm (và trong một số ngành nghề, công việc hoặc trường hợp đặc biệt không quá 300 giờ trong một năm). 
Trong trường hợp đặc biệt do tính chất thời vụ, nguyên liệu, sản phẩm hoặc bảo vệ tính mạng, tài sản, người sử dụng lao động có quyền yêu cầu người lao động làm thêm giờ mà không bị giới hạn về số giờ làm thêm, nhưng phải báo trước và được cơ quan quản lý lao động cấp tỉnh chấp thuận.
",Neutral – Irrelevant,"Nhân viên văn phòng phải giữ khu vực làm việc sạch sẽ, sắp xếp tài liệu gọn gàng và không để đồ ăn mở trong khu làm việc chung. Mỗi tuần cá nhân dọn bàn làm việc ít nhất một lần và tham gia lịch dọn vệ sinh chung của phòng ban theo phân công.","Nội quy này quy định về vệ sinh và trật tự khu vực làm việc (quy định về sạch sẽ, sắp xếp tài liệu và lịch dọn vệ sinh). Nội dung này không liên quan đến quy định về làm thêm giờ, thời gian làm việc hay các điều kiện pháp lý để sử dụng lao động làm thêm trong Điều 107; do đó thuộc loại 'Neutral – Irrelevant' (không liên quan).",0.00077525
"Điều 107. Làm thêm giờ
Thời gian làm thêm giờ là khoảng thời gian làm việc ngoài thời giờ làm việc bình thường theo quy định của pháp luật, thỏa ước lao động tập thể hoặc nội quy lao động. 
Người sử dụng lao động được sử dụng người lao động làm thêm giờ khi đáp ứng đầy đủ các yêu cầu sau đây:
a) Có sự thỏa thuận bằng văn bản hoặc bằng phương thức điện tử của người lao động; 
b) Số giờ làm thêm không vượt quá 50% số giờ làm việc bình thường trong một ngày; trường hợp áp dụng thời giờ làm việc bình thường theo tuần thì tổng số giờ làm việc bình thường và số giờ làm thêm không quá 12 giờ trong một ngày; 
c) Số giờ làm thêm không quá 40 giờ trong một tháng, trừ trường hợp người sử dụng lao động được sử dụng người lao động làm thêm không quá 200 giờ trong một năm (và trong một số ngành nghề, công việc hoặc trường hợp đặc biệt không quá 300 giờ trong một năm). 
Trong trường hợp đặc biệt do tính chất thời vụ, nguyên liệu, sản phẩm hoặc bảo vệ tính mạng, tài sản, người sử dụng lao động có quyền yêu cầu người lao động làm thêm giờ mà không bị giới hạn về số giờ làm thêm, nhưng phải báo trước và được cơ quan quản lý lao động cấp tỉnh chấp thuận.
",Neutral – Insufficient,Người lao động có thể được yêu cầu làm thêm giờ khi cần thiết để hoàn thành khối lượng công việc; việc làm thêm giờ phải được sắp xếp và thông báo trước theo quy định của công ty.,"Mục nội quy này liên quan đến khái niệm làm thêm giờ nhưng thiếu các thông tin và điều kiện quan trọng theo Điều 107: không nêu rõ yêu cầu thỏa thuận bằng văn bản/điện tử của người lao động, không quy định cụ thể về giới hạn số giờ (theo ngày/tuần/tháng/năm), không đề cập đến trường hợp đặc biệt được miễn giới hạn và không ghi nhận việc phải có chấp thuận của cơ quan quản lý khi vượt giới hạn. Do đó nội quy mơ hồ, thiếu thông tin để xác định tương quan pháp lý cụ thể với quy định của luật.",0.0009390000000000002
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Strong Entailment,Người lao động làm việc từ 06 giờ trở lên trong một ngày theo thời giờ làm việc quy định tại Điều 105 thì được nghỉ giữa giờ ít nhất 30 phút liên tục; nếu làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục. Trường hợp làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.,"Nội quy này diễn đạt lại chính xác các quy định tại Điều 109: điều kiện (làm việc từ 06 giờ trở lên), thời lượng nghỉ giữa giờ cho ngày và ca đêm (30 phút và 45 phút liên tục), và quy định về tính vào giờ làm việc khi làm việc theo ca liên tục. Vì vậy nội quy hoàn toàn tương đương về ý nghĩa với luật (Strong Entailment).",0.00075925
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Weak Entailment,Người lao động làm việc từ 06 giờ trở lên trong một ngày được nghỉ giữa giờ theo quy định của pháp luật; làm việc ban đêm được bố trí thời gian nghỉ giữa giờ phù hợp với quy định hiện hành.,"Nội quy này diễn đạt khái quát hóa quy định của Điều 109: vẫn yêu cầu nghỉ giữa giờ khi làm việc từ 06 giờ trở lên và nhấn tới trường hợp làm việc ban đêm, nhưng không nêu cụ thể mức thời gian (30 phút/45 phút) hay quy định về ca liên tục. Vì vậy nó bao hàm nội dung của luật ở mức khái quát hơn, tương ứng với quan hệ 'Weak Entailment'.",0.00070125
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Exemplification,"Ví dụ cụ thể: Nhân viên làm ca ngày từ 08:00 đến 17:00 được nghỉ giữa giờ liên tục 30 phút từ 12:00 đến 12:30. Nhân viên làm ca đêm từ 22:00 đến 06:00 được nghỉ giữa giờ liên tục 45 phút từ 02:00 đến 02:45. Trường hợp làm ca liên tục từ 06 giờ trở lên, thời gian nghỉ giữa giờ nêu trên được tính vào giờ làm việc.",Nội quy này nêu các ví dụ cụ thể về thời điểm và thời lượng nghỉ giữa giờ (ca ngày: 30 phút; ca đêm: 45 phút) phù hợp với Điều 109. Đây là cụ thể hóa các quy định chung của luật bằng những tình huống minh họa để áp dụng trong công ty.,0.0008867500000000001
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Contradictory,Người lao động làm việc từ 06 giờ trở lên trong một ngày không được nghỉ giữa giờ; thời gian nghỉ giữa ca (nếu có) không được tính vào giờ làm việc.,"Nội quy này phủ định trực tiếp quy định của Điều 109. Điều 109 quy định người lao động làm việc từ 06 giờ trở lên phải được nghỉ giữa giờ ít nhất 30 phút (và làm việc ban đêm ít nhất 45 phút), đồng thời thời gian nghỉ giữa ca trong ca liên tục từ 06 giờ trở lên được tính vào giờ làm việc. Nội quy đưa ra trên loại trừ hoàn toàn quyền được nghỉ giữa giờ và loại trừ việc tính thời gian nghỉ vào giờ làm việc, nên mâu thuẫn tuyệt đối với luật.",0.00085125
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Contrary,Người lao động làm việc từ 06 giờ trở lên trong một ngày chỉ được nghỉ giữa giờ 20 phút liên tục; lao động làm việc ban đêm chỉ được nghỉ giữa giờ 30 phút liên tục. Thời gian nghỉ giữa giờ trong ca liên tục không được tính vào giờ làm việc.,"Nội quy này mâu thuẫn với Điều 109 ở chỗ quy định thời gian nghỉ giữa giờ ngắn hơn mức tối thiểu do luật quy định (luật: ít nhất 30 phút đối với làm việc ban ngày và 45 phút đối với làm việc ban đêm) và phủ nhận quy định của luật về việc tính thời gian nghỉ giữa giờ vào giờ làm việc đối với ca liên tục. Đây là mâu thuẫn về mức độ và điều kiện (không phủ định hoàn toàn khái niệm phải có nghỉ giữa giờ), nên thuộc loại Contrary.",0.0010225
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Subaltern,"Mọi người lao động của công ty, kể cả những người làm việc từ 04 giờ liên tục trong một ngày, đều được nghỉ giữa giờ ít nhất 30 phút liên tục; người làm việc ban đêm được nghỉ giữa giờ ít nhất 45 phút liên tục. Trường hợp làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.","Nội quy này mở rộng đối tượng được hưởng quyền so với Điều 109 bằng cách hạ ngưỡng thời gian làm việc được nghỉ giữa giờ từ 06 giờ xuống còn 04 giờ, đồng thời giữ nguyên mức nghỉ tối thiểu của luật (30 phút ban ngày, 45 phút ban đêm) và quy định tính nghỉ vào giờ làm cho ca liên tục từ 06 giờ trở lên. Do đó nội quy bao hàm nhiều người hơn so với luật (mở rộng phạm vi áp dụng) nhưng không mâu thuẫn với nội dung luật.",0.0010627500000000001
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Neutral – Irrelevant,Nhân viên phải đeo thẻ nhân viên có ảnh rõ ràng và đeo đồng phục do công ty quy định trong suốt thời gian làm việc; không được cho mượn thẻ cho người khác.,"Nội quy này quy định về việc đeo thẻ và đồng phục của nhân viên, thuộc nhóm quy định về nhận diện và trang phục nơi làm việc. Nó không liên quan tới quy định về thời gian nghỉ giữa giờ dành cho người lao động (thời lượng nghỉ khi làm việc từ 6 giờ trở lên hoặc làm việc ban đêm) nêu trong Điều 109, nên thuộc loại 'Không liên quan'.",0.0006775
"Điều 109 – Nghỉ giữa giờ
Người lao động làm việc theo thời giờ làm việc quy định tại Điều 105 của Bộ luật này từ 06 giờ trở lên trong một ngày thì được nghỉ giữa giờ ít nhất 30 phút liên tục; làm việc ban đêm thì được nghỉ giữa giờ ít nhất 45 phút liên tục.
Trường hợp người lao động làm việc theo ca liên tục từ 06 giờ trở lên thì thời gian nghỉ giữa giờ được tính vào giờ làm việc.
",Neutral – Insufficient,"Người lao động phải được bố trí thời gian nghỉ giữa giờ phù hợp với tính chất công việc để đảm bảo sức khỏe và an toàn lao động; cụ thể về thời lượng, thời điểm và cách tính giờ nghỉ sẽ được quy định chi tiết theo đặc thù từng bộ phận và thông báo của người sử dụng lao động.","Điều khoản này liên quan tới nghỉ giữa giờ nhưng thiếu thông tin cụ thể (không nêu rõ ngưỡng thời gian làm việc, thời lượng nghỉ tối thiểu cho làm việc ban ngày hay ban đêm, và không xác định việc tính giờ nghỉ trong ca liên tục). Vì vậy nội quy có vẻ liên quan nhưng thiếu điều kiện và con số cần thiết để xác định mối quan hệ pháp lý chính xác với Điều 109, thuộc loại 'Thiếu thông tin / mơ hồ'.",0.0008832500000000001
